id,title,handle,status,product_type,group,collections,price_eur,max_price_eur,total_inventory,tracks_inventory,inventory_policy,variants,unbuyable_dead_end,has_dimensions,dimensions_value,has_what_fits,has_lead_time,has_materials_craft,has_siblings,has_seo_title,has_seo_description,has_description,description_chars,description_under_200,has_image,image_count,online_store_url
8744527790405,18k White Gold Emerald Earrings,18k-white-gold-emerald-earrings,DRAFT,Earring,Jewellery,EARRINGS; JEWELRY,4820.00,4820.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,88,true,true,7,
8739628056901,18k White Gold Emerald Flower Ring,emerald-flower-ring,DRAFT,Ring,Jewellery,RINGS; JEWELRY,5730.00,5730.00,10,true,DENY,17,false,false,,false,false,false,false,false,false,true,188,true,true,6,
8741982241093,18k White Gold Emerald Ring,18k-white-gold-emerald-ring,DRAFT,High Jewelry,Jewellery,RINGS; Featured products; HIGH JEWELRY; JEWELRY,12700.00,12700.00,2,true,DENY,17,false,false,,false,false,false,false,false,false,true,292,false,true,6,
8742725714245,18k White Gold Emerald and Diamond Ring,18-k-emerald-and-diamond,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,41200.00,41200.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,165,true,true,7,
8707153101125,18k White Gold Flower Composition Earrings,18k-white-gold-flower-composition-earrings,DRAFT,High Jewelry,Jewellery,EARRINGS; HIGH JEWELRY; JEWELRY,16960.00,16960.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,74,true,true,6,
8580924703045,18k White Gold Gecko Bracelet,18k-white-gold-gecko-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,1190.00,1190.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1087,false,true,5,
8579260809541,18k White Gold Heart Necklace Diamonds,18k-white-gold-heart-necklace-diamonds,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,990.00,2050.00,2,true,DENY,2,false,false,,false,false,false,false,true,true,true,969,false,true,7,
8709211062597,18k White Gold Long Tennis Earrings,18k-white-gold-long-tennis-earrings,DRAFT,Earring,Jewellery,EARRINGS; Featured products; JEWELRY,6930.00,6930.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,86,true,true,4,
8593504960837,18k White Gold Margherita Necklace,18k-white-gold-margherita-necklace,DRAFT,Necklace,Jewellery,NECKLACES; Featured products; JEWELRY,890.00,1799.00,2,true,CONTINUE,2,false,false,,false,false,false,false,true,true,true,732,false,true,4,
8708794974533,18k White Gold Rain Drop Necklace,18k-white-gold,DRAFT,High Jewelry,Jewellery,NECKLACES; HIGH JEWELRY; JEWELRY,21330.00,21330.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,96,true,true,7,
8739620618565,18k White Gold Red Rubin Ring,18k-white-gold-red-rubin-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,22000.00,22000.00,2,true,DENY,17,false,false,,false,false,false,false,false,false,true,186,true,true,7,
8739643326789,18k White Gold Rubin Ring,18k-white-gold-rubin-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,19500.00,19500.00,2,true,DENY,17,false,false,,false,false,false,false,false,false,true,189,true,true,7,
8742737838405,18k White Gold Saphire Dream Ring,18k-white-gold-andsaphire-dream,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,23200.00,23200.00,2,true,DENY,17,false,false,,false,false,false,false,false,false,true,200,false,true,8,
8741990203717,18k White Gold Sphere Bracelet,18k-white-gold-sphere-bracelet,DRAFT,High Jewelry,Jewellery,BRACELETS; HIGH JEWELRY; JEWELRY,15450.00,15450.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,74,true,true,5,
8706406875461,18k White Gold Tennis Earrings,18k-white-gold-tennis-earrings,DRAFT,Earring,Jewellery,EARRINGS; Featured products; JEWELRY,1990.00,1990.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,86,true,true,5,
8741965070661,18k White Gold VVS Diamond Bracelet,18k-white-gold-vvs-diamond-bracelet,DRAFT,High Jewelry,Jewellery,BRACELETS; HIGH JEWELRY; JEWELRY,48300.00,48300.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,75,true,true,5,
8708745003333,18k White Gold earring pendant,18k-white-gold-pendant-earring,DRAFT,High Jewelry,Jewellery,HIGH JEWELRY; JEWELRY,19980.00,19980.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,95,true,true,3,
8742749864261,18k White Gold with Pink Diamond  Ring,18k-white-gold-and-rose-pink-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,20100.00,20100.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,177,true,true,6,
8683350950213,7 Diamonds Pendant Chain Bracelet,7-diamonds-pendant-chain-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,1350.00,1350.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,843,false,true,5,
8682627989829,9 Diamond Pendants Chain Necklace,9-diamond-pendants-chain-necklace,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,1880.00,1880.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,617,false,true,3,
14923699257669,Black Diamond Flora Necklace,blue-sapphire-flora-necklace-copy,DRAFT,High Jewelry,Jewellery,NECKLACES; HIGH JEWELRY; JEWELRY,10330.00,10330.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,531,false,true,3,
8683358060869,Black Heart Necklace,black-heart-necklace,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,1840.00,1840.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,922,false,true,3,
8709906104645,Blue Dream Sapphire Diamond Ring,blue-dream-sapphire-diamond-ring,DRAFT,High Jewelry,Jewellery,RINGS; Featured products; HIGH JEWELRY; JEWELRY,35270.00,35270.00,2,true,DENY,17,false,false,,false,false,false,false,false,false,true,178,true,true,7,
8709895389509,Blue Sapphire Diamond Ring,blue-sapphire-diamond-ring,DRAFT,High Jewelry,Jewellery,RINGS; Featured products; HIGH JEWELRY; JEWELRY,8350.00,8350.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,177,true,true,8,
14922541957445,Blue Sapphire Flora Necklace,nebula-noir-necklace-copy,DRAFT,High Jewelry,Jewellery,NECKLACES; HIGH JEWELRY; JEWELRY,10330.00,10330.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,531,false,true,4,
8709269979461,Classic 18k White Gold Blue Sapphire Ring,classic-18k-white-gold-blue-sapphire-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,22200.00,22200.00,2,true,DENY,17,false,false,,false,false,false,false,false,false,true,206,false,true,6,
14845755228485,Diamond Cross Necklace,18k-white-gold-bow-necklace-copy,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,9140.00,9140.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,636,false,true,2,
8682661183813,Diamond Gold Star Bracelet,diamond-cut-gold-star-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,840.00,840.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,693,false,true,5,
8581070717253,Diamond Sideways Cross Bracelet,diamond-sideways-cross-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,600.00,600.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,744,false,true,5,
8576994541893,Diamond Tennis Bracelet,diamond-tennis-bracelet,DRAFT,Tennis Bracelet,Jewellery,BRACELETS; JEWELRY,6390.00,65190.00,2,true,CONTINUE,5,false,false,,false,false,false,false,true,true,true,933,false,true,11,
8581361992005,Diamond-Cut Heart Earrings and Necklace Set,diamond-cut-heart-earrings-and-necklace-set,DRAFT,Set of Jewellery,Jewellery,SETS; JEWELRY,3500.00,3500.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1436,false,true,5,
8581360681285,Diamond-Cut Lover Earrings and Necklace Set,diamond-cut-lover-earrings-and-necklace-set,DRAFT,Set of Jewellery,Jewellery,SETS; JEWELRY,3200.00,3200.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,816,false,true,5,
8580877418821,Diamonds Cut Heart Pendant Necklace,diamonds-cut-heart-pendant-necklace,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,2150.00,2150.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1218,false,true,4,
8741979128133,Double Rubin Snake Diamond Ring,double-rubin-snake-diamond-ring,DRAFT,Ring,Jewellery,RINGS; Featured products; JEWELRY,5800.00,5800.00,4,true,DENY,17,false,false,,false,false,false,false,false,false,true,169,true,true,7,
8738698592581,Emerald Butterfly Ring,emerald-butterfly-ring,DRAFT,Ring,Jewellery,RINGS; Featured products; JEWELRY,2340.00,2340.00,8,true,DENY,9,false,false,,false,false,false,false,false,false,true,188,true,true,3,
8709932581189,Emerald Ring,emerald-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,45220.00,45220.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,174,true,true,7,
8744521826629,Emerald and VVS Diamond Ring,emerald-and-vvs-diamond-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,17900.00,17900.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,210,false,true,8,
8578183594309,"Gold Bracelet with Diamonds ""Fiocco""",diamond-bow-gold-bracelet-with-magnetic-clasp,DRAFT,Bracelet,Jewellery,BRACELETS; Featured products; JEWELRY,2700.00,2700.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,844,false,true,4,
8682390225221,Gold Heart Diamonds Bracelet,gold-heart-diamonds-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,890.00,890.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,1072,false,true,5,
14919256539461,Gold Pavé Ring,18k-white-gold-blue-sapphire-diamond-ring-copy,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,13480.00,13480.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,404,false,true,7,
8578567143749,Gold Sphere Bracelet,gold-sphere-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; Featured products; JEWELRY,2900.00,2900.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,833,false,true,3,
8581079368005,Heart Cut Diamonds Stud Earrings,heart-cut-diamonds-stud-earrings,DRAFT,Earring,Jewellery,EARRINGS; JEWELRY,2250.00,2250.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1013,false,true,5,
8681955164485,Heart-Shaped Trinity Ring,heart-shaped-trinity-ring,DRAFT,Ring,Jewellery,RINGS; JEWELRY,2650.00,2650.00,5,true,CONTINUE,9,false,false,,false,false,false,false,true,true,true,1469,false,true,3,
8579311960389,Love Diamonds Cut Stud Earrings,love-diamonds-cut-stud-earrings,DRAFT,Earring,Jewellery,EARRINGS; JEWELRY,1350.00,1350.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,991,false,true,4,
8681955983685,Love Diamonds Stud Earrings,love-diamonds-stud-earrings,DRAFT,Earring,Jewellery,EARRINGS; JEWELRY,3380.00,3380.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1085,false,true,5,
8593511186757,Margherita Flower Earrings and Necklace Set,margherita-flower-earrings-and-necklace-set,DRAFT,Set of Jewellery,Jewellery,SETS; JEWELRY,1850.00,4700.00,2,true,CONTINUE,2,false,false,,false,false,false,false,true,true,true,1502,false,true,8,
8580065624389,Margherita Stud Earrings,margherita-stud-earrings,DRAFT,Earring,Jewellery,EARRINGS; JEWELRY,1250.00,3100.00,2,true,DENY,2,false,false,,false,false,false,false,true,true,true,825,false,true,7,
14920348074309,Nebula Necklace,black-diamond-necklace-copy,DRAFT,High Jewelry,Jewellery,NECKLACES; HIGH JEWELRY; JEWELRY,27630.00,27630.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,730,false,true,2,
14919945912645,Nebula Noir Necklace,18k-white-gold-rain-drop-necklace-copy,DRAFT,High Jewelry,Jewellery,NECKLACES; HIGH JEWELRY; JEWELRY,13200.00,13200.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,609,false,true,4,
14919591199045,Pavé Ring,gold-pave-ring-copy,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,15700.00,15700.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,413,false,true,3,
8573946396997,Rainbow Tennis Bracelet,rainbow-tennis-bracelet,DRAFT,Tennis Bracelet,Jewellery,BRACELETS; Featured products; JEWELRY,3250.00,3990.00,2,true,CONTINUE,2,false,false,,false,false,false,false,true,true,true,556,false,true,5,
8739618259269,Red Rubin Butterfly Necklace,red-rubin-butterfly-necklace,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,2090.00,2090.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,103,true,true,5,
8709912428869,Red Rubin Diamond Earrings,red-rubin-diamond-earring,DRAFT,High Jewelry,Jewellery,EARRINGS; HIGH JEWELRY; JEWELRY,23990.00,23990.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,99,true,true,6,
8580102422853,Round Black Diamond Love Necklace,round-black-diamond-love-necklace,DRAFT,Necklace,Jewellery,NECKLACES; Featured products; JEWELRY,1350.00,1350.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,690,false,true,4,
8738516697413,Rubin Butterfly Ring,vss-butterfly-ring,DRAFT,Ring,Jewellery,RINGS; Featured products; JEWELRY,2160.00,2160.00,6,true,DENY,9,false,false,,false,false,false,false,false,false,true,186,true,true,7,
8742760153413,Rubin Dream Ring,rubin-dream-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,210000.00,210000.00,1,true,DENY,16,false,false,,false,false,false,false,false,false,true,184,true,true,8,
8739694510405,Rubin Snake Diamond Ring,rubin-snake-diamond-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,21400.00,21400.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,170,true,true,5,
8580711481669,Shades Set,shades-bracelet-and-necklace-set,DRAFT,Set of Jewellery,Jewellery,SETS,3150.00,3150.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1184,false,true,5,
8739704570181,Triangular Diamond and Rubin Ring,triangular-diamond-and-rubin-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,40900.00,40900.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,211,false,true,7,
8715148067141,Urus,vvs-urus-bracelet,DRAFT,High Jewelry,Jewellery,HIGH JEWELRY; JEWELRY,287000.00,287000.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,74,true,true,6,
8738722873669,VVS Butterfly Ring,vvs-butterfly-ring,DRAFT,Ring,Jewellery,RINGS; JEWELRY,2390.00,2390.00,8,true,DENY,9,false,false,,false,false,false,false,false,false,true,172,true,true,6,
8739659645253,VVS Diamonds and Saphire Ring,vvs-diamonds-and-saphire-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,28960.00,28960.00,2,true,DENY,17,false,false,,false,false,false,false,false,false,true,172,true,true,8,
8581073305925,White Gold Heart Pendant Necklace,white-gold-heart-pendant-necklace,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,1700.00,1700.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1068,false,true,4,
14917898600773,White Gold Pavé Ring,18k-gold-vvs-diamonds-black-diamonds-flower-ring-copy,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,13780.00,13780.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,826,false,true,5,
8580748312901,Women's Shades Bracelet,womens-shades-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,1250.00,1250.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,864,false,true,4,
8580743627077,Women's Shades Necklace,womens-shades-necklace,DRAFT,Necklace,Jewellery,NECKLACES; JEWELRY,2200.00,2200.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,633,false,true,4,
8768696779077,Jewelry & Watch Box in Alligator,alligator-jewlery-box,DRAFT,Watchbox,Jewellery boxes,Trunks,6950.00,6950.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,637,false,true,3,
8768685572421,Alligator Cigar Humidor,alligator-cigar-humidor,DRAFT,Leather Boxes,Other,Products; Cigar Humidor,9150.00,9150.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,794,false,true,2,
8740711727429,Black Velvet Tray,black-velvet-tray,DRAFT,,Other,,120.00,120.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,191,true,true,2,
16061299982661,Chesterfield Sofa,italian-leather-chesterfield-sofa-turquoise,DRAFT,,Other,Home Accessories,0.00,0.00,0,true,DENY,1,true,false,,false,false,true,false,true,true,true,1015,false,true,3,
8770778235205,Crocodile Belt,crocodile-belt,DRAFT,,Other,Products,670.00,670.00,3,true,DENY,3,false,false,,false,false,false,false,false,false,true,588,false,true,6,
8739654369605,Rubin Flower Necklace,rubin-flower-necklace,DRAFT,,Other,NECKLACES; JEWELRY,0.00,0.00,0,true,DENY,1,true,false,,false,false,false,false,false,false,true,78,true,true,7,
8772075159877,Black Alligator Wallet,black-alligator-wallet,DRAFT,Wallet,Wallets,Products; Small Leather Goods,765.00,765.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,569,false,true,9,
8768704414021,Black Crocodile Wallet,black-crocodile-wallet,DRAFT,Wallet,Wallets,Products; Small Leather Goods,900.00,900.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,658,false,true,3,
8768707330373,Blue Crocodile Wallet,blue-crocodile-wallet,DRAFT,Wallet,Wallets,Products; Small Leather Goods,900.00,900.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,657,false,true,3,
8769067057477,Brown and Blue Crocodile Cardholder,copy-of-blue-crocodile-wallet,DRAFT,Wallet,Wallets,Products,789.00,789.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,596,false,true,2,
9198917222725,Crocodile Wallet,crocodile-wallet-blue-shiny,DRAFT,Wallet,Wallets,Products; Small Leather Goods,1216.00,1216.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,586,false,true,7,
8685236027717,Leather Watch Roll,red-leather-watch-roll,DRAFT,Watchroll,Watch boxes,Travel,199.00,199.00,0,true,DENY,1,true,false,,false,false,false,false,true,true,true,752,false,true,8,
9191597048133,Travel Watchbox,leather-watchbox,DRAFT,Watchbox,Watch boxes,Featured products; Trunks; Products; Travel,189.00,189.00,0,true,DENY,1,true,false,,false,false,false,false,true,true,true,317,false,true,3,
